case,equality,constant
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn052.smt2,0.2194153,0.000011
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk037.smt2,0.2086949,0.0000353
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl_sk005.smt2,0.2489317,0.0000607
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen034.smt2,0.3340709,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn022.smt2,0.2230106,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk045.smt2,0.2399675,0.0000669
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk014.smt2,0.2276329,0.0000534
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen026.smt2,0.3341319,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn041.smt2,0.3396112,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk001.smt2,0.3401058,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen006.smt2,0.0407759,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen010.smt2,0.3326835,0.0000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen009.smt2,0.3324905,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn054.smt2,0.3243312,0.0000163
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn014.smt2,0.1745852,0.0000076
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn021.smt2,0.2232381,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn025.smt2,0.3368486,0.0000158
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl003.smt2,0.1792896,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn050.smt2,0.223133,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn044.smt2,0.2485188,0.0000128
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen012.smt2,0.3325259,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk035.smt2,0.3398756,0.0000258
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn012.smt2,0.2136253,0.0000115
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen055.smt2,0.3319716,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk019.smt2,0.188538,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_nogen006.smt2,0.0649765,0.0000033
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk027.smt2,0.3351099,0.0000081
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk033.smt2,0.2471783,0.000056
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk021.smt2,0.207408,0.0000601
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn031.smt2,0.1797808,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn055.smt2,0.2173521,0.0000109
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk053.smt2,0.3485639,0.0000944
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn023.smt2,0.3366799,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen003.smt2,0.040782,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk021.smt2,0.3361952,0.000016
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl007.smt2,0.2230281,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk046.smt2,0.3457776,0.0001048
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen005.smt2,0.3341841,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn047.smt2,0.3358412,0.000012
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk053.smt2,0.3363658,0.0000174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl005.smt2,0.223431,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen019.smt2,0.3341964,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk006.smt2,0.334745,0.0000071
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen029.smt2,0.332117,0.0000049
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk013.smt2,0.3408818,0.0000215
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk043.smt2,0.3387608,0.0000228
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen038.smt2,0.334053,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen041.smt2,0.3342787,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk010.smt2,0.0609476,0.0000184
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen033.smt2,0.3341899,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen001.smt2,0.0407901,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn012.smt2,0.3267448,0.0000176
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk040.smt2,0.3631345,0.0000629
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn024.smt2,0.3369597,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen_sk001.smt2,0.3361349,0.0000184
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen007.smt2,0.3338073,0.000006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk017.smt2,0.3766225,0.0000832
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk004.smt2,0.04603,0.0000158
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn037.smt2,0.3391179,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn035.smt2,0.3371998,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen002.smt2,0.3343679,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk030.smt2,0.1826181,0.0000156
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn050.smt2,0.3367198,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen032.smt2,0.3341308,0.000006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl006.smt2,0.337406,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk012.smt2,0.36572,0.0000671
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn003.smt2,0.3400351,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen005.smt2,0.0407697,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen043.smt2,0.3340852,0.0000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk020.smt2,0.3439546,0.0000916
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen024.smt2,0.3341203,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk044.smt2,0.2505925,0.000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk014.smt2,0.0583612,0.0000137
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen048.smt2,0.3339786,0.0000047
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk014.smt2,0.3805308,0.0000895
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk031.smt2,0.2008307,0.0000296
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn017.smt2,0.2455704,0.0000127
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn009.smt2,0.3265031,0.0000176
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn006.smt2,0.3396112,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen007.smt2,0.0407282,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk016.smt2,0.3410399,0.0000215
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn045.smt2,0.334453,0.0000173
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen017.smt2,0.3326784,0.0000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk049.smt2,0.3461956,0.000037
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen004.smt2,0.0407343,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk028.smt2,0.3747042,0.0000783
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn011.smt2,0.2454542,0.0000127
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn034.smt2,0.3374403,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn011.smt2,0.329147,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn018.smt2,0.3295132,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk004.smt2,0.1932826,0.0000662
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen027.smt2,0.3340914,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk012.smt2,0.2187813,0.0000401
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen023.smt2,0.3340798,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn051.smt2,0.328004,0.0000165
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk022.smt2,0.3366725,0.0000152
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk019.smt2,0.3420631,0.0000272
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn028.smt2,0.2175184,0.0000109
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn008.smt2,0.3215169,0.0000141
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn027.smt2,0.2231505,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen_sk006.smt2,0.3340887,0.0000015
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen020.smt2,0.0649617,0.0000033
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk055.smt2,0.3490205,0.0001046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk015.smt2,0.250191,0.0000668
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl004.smt2,0.3386963,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk025.smt2,0.2139312,0.0000573
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen010.smt2,0.0866311,0.0000045
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk022.smt2,0.348922,0.0000864
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk013.smt2,0.2456651,0.0000521
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk050.smt2,0.3355479,0.0000094
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk026.smt2,0.3357704,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen_sk003.smt2,0.3352476,0.0000157
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen014.smt2,0.0405102,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn035.smt2,0.2229772,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk036.smt2,0.3650797,0.0001438
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen046.smt2,0.3341407,0.0000042
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_sk007.smt2,0.3624966,0.0000628
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl001.smt2,0.3358529,0.0000147
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk004.smt2,0.3467716,0.0001192
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn015.smt2,0.213763,0.0000115
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_sk004.smt2,0.3590612,0.0001365
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk012.smt2,0.3382261,0.0000165
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk009.smt2,0.0532978,0.0000069
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk005.smt2,0.1877736,0.0000596
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn036.smt2,0.2229772,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn043.smt2,0.3367071,0.0000174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk020.smt2,0.0517084,0.0000138
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen036.smt2,0.3341724,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen018.smt2,0.3328424,0.0000042
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen049.smt2,0.3341782,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen001.smt2,0.3339097,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl001.smt2,0.1785581,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn006.smt2,0.1796627,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk041.smt2,0.3438115,0.0000441
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk020.smt2,0.3357643,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl002.smt2,0.3362675,0.0000147
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn040.smt2,0.2232381,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk054.smt2,0.3793575,0.000126
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk047.smt2,0.3374499,0.0000241
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen020.smt2,0.3341261,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn026.smt2,0.3368486,0.0000158
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen006.smt2,0.3342787,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen013.smt2,0.3323058,0.0000043
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen004.smt2,0.3338496,0.000006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen022.smt2,0.3340451,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk033.smt2,0.3384559,0.0000187
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk026.smt2,0.3436379,0.0000785
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn028.smt2,0.324146,0.0000163
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen004.smt2,0.3341895,0.0000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen030.smt2,0.3342297,0.000006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk040.smt2,0.2228771,0.0000385
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk007.smt2,0.3353637,0.0000102
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen052.smt2,0.3328396,0.0000049
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn017.smt2,0.3293562,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk052.smt2,0.2447077,0.0000525
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk007.smt2,0.0461261,0.0000053
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk019.smt2,0.0444191,0.0000035
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen015.smt2,0.0610678,0.0000033
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk043.smt2,0.3637305,0.0001151
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen008.smt2,0.0405022,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen_sk004.smt2,0.338,0.0000208
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen019.smt2,0.0407636,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen021.smt2,0.3341203,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk004.smt2,0.3359867,0.0000174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk042.smt2,0.3359598,0.0000165
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn030.smt2,0.1799188,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk032.smt2,0.3383173,0.0000227
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk054.smt2,0.3420231,0.0000271
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_sk001.smt2,0.3470135,0.0001324
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn046.smt2,0.3365431,0.0000174
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen007.smt2,0.3340682,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_nogen003.smt2,0.0407565,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl_sk004.smt2,0.205824,0.000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen005.smt2,0.3340955,0.000006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn023.smt2,0.2231155,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen035.smt2,0.3341551,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk014.smt2,0.3408476,0.0000213
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk003.smt2,0.3410997,0.0001086
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_icl_repgen_sk005.smt2,0.338794,0.0000198
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl_sk006.smt2,0.2605106,0.000059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk037.smt2,0.3628758,0.0000616
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk005.smt2,0.3351126,0.0000161
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk024.smt2,0.2105637,0.0000517
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn053.smt2,0.3369597,0.000017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk043.smt2,0.2233932,0.0000706
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk035.smt2,0.2174652,0.0000892
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk010.smt2,0.3367558,0.0000182
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn049.smt2,0.2233608,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen051.smt2,0.3326547,0.0000051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk046.smt2,0.3361368,0.0000169
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk041.smt2,0.3348014,0.0000088
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk025.smt2,0.3360989,0.0000165
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn020.smt2,0.2232556,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn005.smt2,0.3391883,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn019.smt2,0.1794269,0.0000078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk002.smt2,0.0407891,0.0000018
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn029.smt2,0.2172691,0.0000109
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn004.smt2,0.3367524,0.0000147
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_icl_sk003.smt2,0.1879429,0.0000671
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn038.smt2,0.2233433,0.0000112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk002.smt2,0.340531,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn019.smt2,0.3387665,0.0000148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/gensys_brn_sk022.smt2,0.2213723,0.0000547
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn030.smt2,0.340531,0.0000149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen_sk018.smt2,0.3422489,0.0000275
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_sk051.smt2,0.3481253,0.0000419
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_repgen040.smt2,0.3341203,0.000005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn044.smt2,0.334453,0.0000173
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen017.smt2,0.0866347,0.0000045
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn_nogen_sk008.smt2,0.0462835,0.0000053
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg7/iso_brn015.smt2,0.3270676,0.0000177
